"Knowledge base name","Article title","Article subtitle","Article language","Article URL","Article body","Category","Subcategory","Keywords","Last modified date","Status","Archived"
"Centro de ajuda","Como os boletos da EngagED podem te ajudar a vender mais!","Nesse artigo você vai ver as melhores práticas para a funcionalidade de boleto da EngagED","pt","https://ajuda.engaged.com.br/como-os-boletos-da-engaged-podem-te-ajudar-a-vender-mais","<h3>Para quem é este post?</h3>
<p>✅ Precisa emitir um boleto com nova data de vencimento?</p>
<p>✅ Está com seu cliente pronto para comprar e ele te pediu para gerar um boleto?</p>
<p>✅ Precisa gerar um boleto com condição especial de pagamento?</p>
<p>Aqui na EngagED você encontra <strong>autonomia necessária</strong> para emitir, cancelar e reemitir um boleto!</p>
<h3>O que você vai ver nesse post</h3>
<ul>
<li>
<p><a href=""#comoemitirumnovoboleto"" rel=""nofollow noopener noreferrer"">Como emitir um novo boleto </a></p>
</li>
<li>
<p><a href=""#gerarumboletocomcondicoesespeciais"" rel=""nofollow noopener noreferrer"">Como emitir boleto com condição especial</a></p>
</li>
<li>
<p><a href=""#comocancelarumboletoourremitir"" rel=""nofollow noopener noreferrer"">Como cancelar um boleto ou reemitir</a></p>
</li>
<li>
<p><a href=""#Dicas"" rel=""nofollow noopener noreferrer"">Dicas para ter ainda mais resultado</a></p>
</li>
</ul>
<a id=""comoemitirumnovoboleto"" data-hs-anchor=""true""></a>
<h3>Como emitir um novo boleto</h3>
<p>Para você fazer a emissão de um novo boleto é super simples basta seguir passos abaixo:</p>
<h3><strong>1° Passo</strong></h3>
<p>Após entrar na plataforma com seu login e senha:</p>
<ol>
<li>
<p>No menu principal, acesse a opção<strong> cursos</strong>;</p>
</li>
<li>
<p>Selecione o <strong>curso a turma </strong>desejados. E então já dentro da turma acesse o campo de <strong>candidatos</strong>.</p>
</li>
<li>
<p>Dentro da turma acesse o campo de <strong>candidatos</strong>.</p>
</li>
</ol>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/engaged-b9982d84803e.intercom-attachments-7.comio344613767ac290f3e3345cec28d9f96e7rpXyOI2BeU4E8EJ-RInlX7MuyyHA5JBFizfoXTLG8qMvaVQ1JW-hwuzLGin07w-3.gif"">
<h3><strong>2° Passo</strong></h3>
<ol>
<li>
<p>Dentro seção<strong> Candidatos</strong>, entre na etapa de <strong>Pagamento;</strong></p>
</li>
<li>
<p>Selecione o ins<strong>crito que você deseja</strong> emitir o boleto;</p>
</li>
<li>
<p>Utilize a funcionalidade de Acessar como aluno.</p>
</li>
</ol>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio3445943217fb197572f78327c0ec28072pagamento.gif"">
<h3><strong>3° Passo</strong></h3>
<ol>
<li>
<p>Após entrar na funcionalidade ""Acessar como Aluno;</p>
</li>
<li>
<p>Clique em <strong>Boleto;</strong></p>
</li>
<li>
<p>Coloque o <strong>NOME e CPF </strong>do inscrito;</p>
</li>
<li>
<p>Gere o boleto:</p>
</li>
</ol>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio344600721491da4d3ccf1d7523d3e537eacesso+do+aluno+3.gif"">
<h3><strong>4° Passo</strong></h3>
<p>Boleto emitido agora é só<strong> fazer o download</strong> e enviar para o inscrito.</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio344602935f1416b108a113a73c8cdfc40baixar+o+boleto.png""><a id=""gerarumboletocomcondicoesespeciais"" data-hs-anchor=""true""></a>
<h3>Gerar um boleto com condição especial</h3>
<p>A melhor maneira para gerar boletos com condição especial é utilizar os vouchers da EngagED.</p>
<p>Uma vez que você já tenha<a href=""http://ajuda.engaged.com.br/como-gerar-vouchers-para-os-candidatos"" target=""_blank"" rel=""noopener"" data-is-internal-link=""true""> criado o voucher</a> é só seguir os passos:</p>
<ol>
<li>
<p>Após ""Acessar como aluno"";</p>
</li>
<li>
<p>Clique em<strong> eu tenho um desconto;</strong></p>
</li>
<li>
<p>Coloque o desconto desejado e clique em <strong>aplicar;</strong></p>
</li>
<li>
<p>Clique em <strong>Boleto</strong> e depois em <strong>gerar boleto;</strong></p>
</li>
<li>
<p>Clique em fazer Download</p>
<p>&nbsp;</p>
</li>
</ol>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio3446378548bfe5f63050c54cacc05ce3fvoucher+3.gif""><a id=""comocancelarumboletoourremitir"" data-hs-anchor=""true""></a>
<h3>Como cancelar um boleto ou reemitir</h3>
<p>Para cancelar ou reemitir o boleto, basta você:</p>
<ol>
<li>
<p>Após ""Acessar como aluno"";</p>
</li>
<li>
<p>Clique em ""cancelar ou reemitir pagamento""</p>
</li>
<li>
<p>Para reemitir o boleto basta clicar em boleto e seguir as orientações</p>
</li>
</ol>
<p>Para cancelar ou reemitir o boleto, basta você</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/engaged-b9982d84803e.intercom-attachments-7.comio344613808c5c2c3b22eead3f2784a212anUelxc3a0DjO_OvsqhKRK4A3F2eweQgF4pZTn5RWbQJdFlHs88XdIifJ12BCqV.gif""><a id=""Dicas"" data-hs-anchor=""true""></a>
<h3>Aqui vão algumas dicas!</h3>
<h3><strong>Dica nº 1</strong> - <strong>Inscrito não se recorda como retornar ao processo de inscrição</strong></h3>
<p>Sempre que um inscrito não lembrar como chegar ao processo de inscrição do seu curso e precisar de um novo boleto você pode gerar para ele e dessa forma melhorar a experiência e encurtar a jornada de compra.</p>
<h3><strong>Dica nº 2</strong> - <strong>Inscrito solicita alteração de data de vencimento</strong></h3>
<p>Você pode cancelar e emitir novamente o boleto possibilitando assim o pagamento, e seu inscrito completando a jornada dele.</p>
<h3><strong>Dica nº 3</strong> - <strong>Recuperação de inscrito estagnado no funil de vendas</strong></h3>
<p>A partir de agora você já sabe que pode contatar o seu inscrito que está estagnado e reaquece-lo, e ter a praticidade de enviar o boleto para que não perca nenhuma venda.</p>
<p>Conte sempre conosco! Se ficou alguma dúvida é só entrar em contato no suporte que vamos ficar felizes em te ajudar :)</p>
<p>&nbsp;</p>","Novidades","","","2022-01-14T14:23:09.140Z","PUBLISHED","false"
"Centro de ajuda","Como criar uma turma?","","pt","https://ajuda.engaged.com.br/como-criar-uma-turma","<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio52618226386e1e8ff3a5288e5c6cabcf8-editar-curso.png"">
<ol>
<li>
<p>Selecione o menu lateral “Cursos”</p>
</li>
<li>
<p>Selecione o curso desejado.</p>
</li>
<li>
<p>Clique no botão “Nova Turma”</p>
</li>
<li>
<p>Insira as informações necessárias.</p>
</li>
<li>
<p>Clique em “Salvar”</p>
</li>
</ol>
<div class=""hs-responsive-embed-wrapper hs-responsive-embed"" style=""width: 100%; height: auto; position: relative; overflow: hidden; padding: 0; max-width: 640px; max-height: 360px; min-width: 256px; margin: 10px auto; display: block; clear: both;"">
<div class=""hs-responsive-embed-inner-wrapper"" style=""position: relative; overflow: hidden; max-width: 100%; padding-bottom: 56.25%; margin: 0;""><iframe class=""hs-responsive-embed-iframe"" height=""360"" src="" https://www.youtube.com/embed/MNUxrqQ4BGE?rel=0 "" style=""position: absolute; top: 0; left: 0; width: 100%; height: 100%; border: none;"" width=""640"" allowfullscreen=""allowfullscreen"" data-service=""youtube""></iframe></div>
</div>","EngagED Sales","Turmas","","2022-01-14T14:23:21.282Z","PUBLISHED","false"
"Centro de ajuda","Como posso saber todos os candidatos que estão parados nas minhas etapas de inscrição?","","pt","https://ajuda.engaged.com.br/como-posso-saber-todos-os-candidatos-que-estão-parados-nas-minhas-etapas-de-inscrição","<p>Se você deseja saber todas as pessoas que pararam em alguma etapa de inscrição dos seus cursos, você consegue exportar uma lista em Excel destes dados. Essas informações podem ser importantes para fazer uma ação pontual com as pessoas que estiverem indecisas.</p>
<p>Para isso você deve:</p>
<ol>
<li>
<p>Ir na página Visão Geral</p>
</li>
<li>
<p>No card ""Status"" clicar em <strong>Inscrições Estagnadas</strong></p>
</li>
<li>
<p>Sua lista será enviada por e-mail</p>
</li>
</ol>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio1159330675f0012be37577470fc12e58cLista+de+Estagnados.gif"">
<div class=""hs-callout-type-note"" data-hs-callout-type=""note"">
<p>OBS: É possível que sua lista demore alguns minutos para ser enviada, fatores como o tamanho da lista e a velocidade da conexão podem interferir.</p>
</div>
<p>&nbsp;</p>","EngagED Sales","Configurações da Conta","","2022-01-14T14:24:03.922Z","PUBLISHED","false"
"Centro de ajuda","Posso ver as informações detalhadas de um candidato?","","pt","https://ajuda.engaged.com.br/posso-ver-as-informações-detalhadas-de-um-candidato","<p>Sim. Você tem acesso aos dados que seu aluno preencheu durante o processo de inscrição. Caso exista inscrição em mais de uma turma, você consegue visualizar informações de pagamento, contrato ou dados adicionais para cada uma das turmas.</p>
<p>Você pode acessar o perfil do seu aluno a partir da<strong> Lista de Candidatos</strong>, da <strong>Visão Geral</strong> (em inscrições recentes), e dos candidatos em cada <a href=""http://ajuda.engaged.com.br/posso-ver-quantos-candidatos-estão-parados-em-cada-etapa-da-inscrição"" target=""_blank"" rel=""noopener"" data-is-internal-link=""true""><strong>Etapa de Inscrição dentro da Turma</strong> </a>.</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio1190100295178c5df56512c57ec83453ePerfil-aluno.gif"">
<p>A<strong> 1ª seção</strong> da página conta com os <strong>dados gerais</strong> do cadastro do seu aluno, como nome, e-mail e CPF. <br>Na <strong>2ª seção</strong>, você vê as <strong>informações específicas para cada turma</strong>, como campos customizados, contrato e dados de pagamento.</p>
<p>Por esta página, você também tem acesso ao <strong>contrato</strong> que ele aceitou no momento da inscrição. Assim, você também mantém uma cópia digital do contrato dos seus alunos.<br><br></p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio119011974e759a827d0752b7044120572Screen+Shot+2019-05-03+at+16.37.48.png"">
<p><br>Caso deseje, você pode também <strong>cancelar</strong> a inscrição do seu aluno pelo perfil. Essa ação somente é possível quando a matrícula estiver confirmada.<br><br></p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio1190218016e022fc206f7195523be2939Screen+Shot+2019-05-03+at+17.30.36.png"">","EngagED Sales","Leads e inscritos","","2022-01-14T14:24:42.376Z","PUBLISHED","false"
"Centro de ajuda","Como inserir as etapas de inscrição para uma turma já criada?","","pt","https://ajuda.engaged.com.br/como-inserir-as-etapas-de-inscrição-para-uma-turma-já-criada","<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio7957257873685651147d4a277468dc00Editar+Funil.gif"">
<p>Você pode inserir as etapas de inscrição de uma turma mesmo depois que ela já tenha sido criada. Para isso, basta seguir os seguintes passos:</p>
<ol>
<li>
<p>Selecione o menu lateral “Cursos”</p>
</li>
<li>
<p>Selecione o curso desejado.</p>
</li>
<li>
<p>Seleciona a aba ""Turmas"", e em seguida selecione a turma desejada</p>
</li>
<li>
<p>Dentro do perfil da turma selecione o ícone “Editar”&nbsp;</p>
</li>
<li>
<p>Aqui abrirá a edição da turma. Se não quiser editar nenhuma informação da turma, apenas clique em “Salvar”</p>
</li>
<li>
<p>A tela seguinte é a edição das etapas de inscrição. Edite as informações necessárias.</p>
</li>
<li>
<p>Clique em “Salvar”</p>
</li>
</ol>","EngagED Sales","Checkout / Etapas de Inscrição","","2022-01-14T14:26:00.005Z","PUBLISHED","false"
"Centro de ajuda","O que acontece quando meu cliente clica em ""tenho interesse"" e deixa seus dados?","","pt","https://ajuda.engaged.com.br/o-que-acontece-quando-meu-cliente-clica-em-tenho-interesse-e-deixa-seus-dados","<p>Quando em um CURSO nenhuma turma está aberta ou tem vagas disponíveis, automaticamente aparece o botão TENHO INTERESSE na página do CURSO, desta forma:</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio29172266922984af77ec07711e4b577e8image.png"">
<p>Ao clicar no botão irá aparecer a seguinte tela:</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio2917240586777a98af66173ccc2122d2cimage.png"">
<p>Em seguida o aluno interessado irá preencher esse formulário de interesse no determinado curso.</p>
<p>Assim que o aluno clicar em enviar será enviado uma notificação no seu email, desta forma:</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio2917378874945b310061aa40d02f9337fimage.png"">
<p>E também será gerado uma lista com todos esses alunos interessados neste CURSO, essa lista pode ser obtida <strong>solicitando via chat da ferramenta! </strong></p>","EngagED Sales","Cursos","","2022-01-14T14:26:24.396Z","PUBLISHED","false"
"Centro de ajuda","Quais são os eventos disparados pela EngagED para o Google Tag Manager?","","pt","https://ajuda.engaged.com.br/quais-são-os-eventos-disparados-pela-engaged-para-o-google-tag-manager","<p>Quando você estiver configurando o seu Google Tag Manager, após <a href=""http://ajuda.engaged.com.br/como-integrar-a-engaged-ao-google-tag-manager"" target=""_blank"" rel=""noopener"" data-is-internal-link=""true"">integrar com a sua conta na EngagED,</a> você precisará selecionar os triggers que deseja para a execução de cada TAG. Quando estiver configurando um Trigger, você pode selecionar entre várias opções, incluindo o tipo<strong> Evento Customizado</strong> (Custom Event). Quando um evento é detectado, os triggers associados a ele são disparados, fazendo com que as TAGs associadas a estes triggers sejam acionadas.</p>
<p>Os eventos customizados disparados pela EngagED são:</p>
<p><em>• Pageview</em></p>
<p><em>• Lead</em></p>
<p><em>• AddToCart</em></p>
<p><em>• InitiateCheckout</em></p>
<p><em>• Purchase</em></p>
<p><em>• AddToWishList</em></p>
<p><em>• CompleteRegistration<br><br></em></p>
<div class=""hs-callout-type-note"" data-hs-callout-type=""note"">
<p><strong>OBS:</strong> O trigger <em>pageview</em> é disparado tanto como um evento customizado quando como um evento nativo.</p>
</div>
<p>&nbsp;</p>","EngagED Sales","Integrações","","2022-01-14T14:27:01.704Z","PUBLISHED","false"
"Centro de ajuda","Posso verificar todas as turmas que já foram abertas para um curso?","","pt","https://ajuda.engaged.com.br/posso-verificar-todas-as-turmas-que-já-foram-abertas-para-um-curso","<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio52797112c4aeb016b11d4716a5d76d7533-lista-de-turmas.png"">
<p><br>Sim, &nbsp;todo o histórico de turmas do seu curso se mantém no seu painel administrativo. Para ter acesso à lista de turmas você deve:</p>
<ol>
<li>
<p>Selecione o menu lateral “Cursos”</p>
</li>
<li>
<p>Selecione o curso desejado.</p>
</li>
<li>
<p>Selecionar a aba “Turmas”</p>
</li>
</ol>","EngagED Sales","Cursos","","2022-01-14T14:29:01.364Z","PUBLISHED","false"
"Centro de ajuda","Quais métricas posso analisar da turma que criei?","","pt","https://ajuda.engaged.com.br/quais-métricas-posso-analisar-da-turma-que-criei","<p>Pelo painel de “Performance da Turma” você pode visualizar uma série de gráficos que podem lhe ajudar a ter uma noção rápida de como está a performance da sua turma:</p>
<ul>
<li>
<p><strong>Extrato de Valores</strong>: veja qual é o valor &nbsp;já convertido, ou seja, alunos que já se matricularam, e o valor potencial, ou seja, o quanto você pode ganhar se os alunos que estão estagnados nas etapas de inscrição se matricularem.</p>
</li>
<li>
<p><strong>Candidatos Matriculados</strong>: veja quantas pessoas se matricularam na sua turma em cada dia.</p>
</li>
<li>
<p><strong>Funil</strong>: veja quantas pessoas passaram por cada uma das etapas no seu processo de inscrição. Se o seu funil estiver com a última etapa parecida com a primeira, significa que a sua conversão está boa, ou seja, os alunos não estão desistindo durante a matrícula.</p>
</li>
<li>
<p><strong>Vagas Preenchidas</strong>: confira como está o ponto de equilíbrio da sua turma, em relação ao objetivo de vagas e o quanto foi de fato preenchido. É também aqui que você Confirma ou Cancela a sua turma.</p>
</li>
<li>
<p><strong>Acessos na página:</strong> veja quantas visualizações sua página tem recebido, e também quantas pessoas estavam logadas (alunos já cadastrados) quando visualizaram.<br><br></p>
</li>
</ul>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio988888445ab57fc629edf2e2169665e4performance.gif"">
<p><br>Para visualizar esta página você deve:</p>
<ol>
<li>
<p>&nbsp;Selecione o curso desejado.</p>
</li>
<li>
<p>Selecionar a aba “Turmas”</p>
</li>
<li>
<p>Selecionar a Turma desejada</p>
</li>
<li>
<p>Selecionar a aba “Performance”</p>
</li>
</ol>
<div class=""hs-callout-type-tip"" data-hs-callout-type=""tip"">
<p>Lembre-se: Se você deseja dados mais específicos, você pode integrar a sua conta ao <a href=""http://ajuda.engaged.com.br/como-integrar-a-sua-conta-engaged-com-o-google-analytics"" target=""_blank"" rel=""noopener"" data-is-internal-link=""true"">Google Analytics</a>.&nbsp;</p>
</div>
<p>&nbsp;</p>","EngagED Sales","Turmas","","2022-01-14T14:31:03.525Z","PUBLISHED","false"
"Centro de ajuda","Como criar uma turma usando as mesmas informações de outra já existente?","","pt","https://ajuda.engaged.com.br/como-criar-uma-turma-usando-as-mesmas-informações-de-outra-já-existente","<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio107759363979688cd9c0526a3897e5cd7Duplicar-turma.gif"">
<p>É possível duplicar uma turma, isso fará que uma cópia do conteúdo dela seja criada. Para isso você deve:</p>
<ol>
<li>
<p>Selecione o menu lateral “Cursos”</p>
</li>
<li>
<p>Selecione o curso desejado.</p>
</li>
<li>
<p>Selecionar a aba “Turmas”</p>
</li>
<li>
<p>Selecionar a Turma desejada</p>
</li>
<li>
<p>No perfil da turma clique no ícone “Configurações”</p>
</li>
<li>
<p>Selecione a opção “Duplicar Turma”</p>
</li>
</ol>
<p>A turma duplicada irá aparecer na sua lista de turmas, e por padrão ela virá com status <strong>Rascunho</strong>.</p>","EngagED Sales","Turmas","","2022-01-14T14:31:30.982Z","PUBLISHED","false"
"Centro de ajuda","Novas Landing Pages no ar! Confira todas as melhorias 🔎"," Com nova tecnologia, focada em performance, resultado, e mais vendas para você! ","pt","https://ajuda.engaged.com.br/novas-landing-pages-no-ar-confira-todas-as-melhorias","<p>Após dois meses desenvolvendo em conjunto com nossos clientes Beta, ouvindo, iterando e testando na prática cada melhoria sugerida, lançamos nossa <strong>nova tecnologia em Landing Pages</strong> para todos os clientes.</p>
<p>Pensando em entregar ainda mais resultados, avançando com nosso objetivo em <strong>entregar o melhor em tecnologia educacional</strong>, lançamos oficialmente as <strong>novas versões de Landing Page</strong>, totalmente otimizadas para uma melhor performance, focando em aumentar as <strong>conversões em vendas</strong> de nossos clientes!</p>
<p>Confira alguns dos benefícios da nova tecnologia de Landing Pages da EngagED:</p>
<ol>
<li>
<p><a href=""#sejaencontradonogoogle"" rel=""nofollow noopener noreferrer"">Seja encontrado no Google;</a></p>
</li>
<li>
<p><a href=""#tempodecarregamentoreduzido"" rel=""nofollow noopener noreferrer"">Tempo de carregamento reduzido;</a></p>
</li>
<li>
<p><a href=""#Acessibilidadedigital"" rel=""nofollow noopener noreferrer"">Acessibilidade digital;</a></p>
</li>
<li>
<p><a href=""#experienciaotmizada"" rel=""nofollow noopener noreferrer"">Experiência otimizada;</a></p>
</li>
<li>
<p><a href=""#barradebusca"" rel=""nofollow noopener noreferrer"">Barra de buscas;</a></p>
</li>
<li>
<p><a href=""#Galeriadecursoscomlinkdinamico"" rel=""nofollow noopener noreferrer"">Galeria de cursos com link dinâmico;</a></p>
</li>
<li>
<p><a href=""#paginadecursos"" rel=""nofollow noopener noreferrer"">Página de cursos;</a></p>
<p>&nbsp;</p>
</li>
</ol>
<a id=""sejaencontradonogoogle"" data-hs-anchor=""true""></a>
<h3>Seja encontrado no Google</h3>
<p>Agora, indexada ao Google, trouxemos o melhor visando <strong>aumentar suas vendas!</strong></p>
<ul>
<li>
<p>Tecnologia otimizada para SEO;</p>
</li>
<li>
<p>Vendas de maneira orgânica;</p>
</li>
<li>
<p>Otimizada para que os algoritmos de busca do Google possam ranquear com o melhor posicionamento possível;</p>
</li>
</ul>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio33219676807fe334eba294f5129c594bfezgif.com-gif-maker+(5).gif""><a id=""tempodecarregamentoreduzido"" data-hs-anchor=""true""></a>
<h3>Tempo de carregamento reduzido</h3>
<p>Utilizando o PageSpeed Insights do Google (ferramenta utilizada para analisar a nota das páginas encontradas, e entregar sugestões de melhoria a partir do conteúdo interpretado), pudemos analisar uma média global de nota de nossos clientes <strong>mais que satisfatória</strong>, saindo de praticamente zero (tecnologia anterior) para:</p>
<ul>
<li>
<p><strong>Desktop:</strong> média de 94</p>
</li>
<li>
<p><strong>Mobile:</strong> média de 62</p>
</li>
</ul>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio332217861b03fe364bd4bca785cf3fec4page-speed-insights.png"">
<h4>Como essa nota é estabelecida?</h4>
<p>A nota é interferida diretamente pelo conteúdo aplicado em suas páginas, incluindo tecnologia e boas práticas utilizadas, e principalmente dimensões e peso de vídeo e imagens aplicadas.</p>
<p>No que tange a tecnologia, você estará nas melhores mãos com nosso time da EngagED, já com seu conteúdo, recomendamos seguir nossas boas práticas para melhorar as notas de suas páginas.</p>
<p>Para saber mais sobre como essa nota é elaborada e como otimizar o tempo de carregamento de suas páginas, não deixe de consultar o guia do próprio <a href=""https://web.dev/performance-scoring/?utm_source=lighthouse&amp;utm_medium=unknown"" target=""_blank"" rel=""nofollow noopener noreferrer"">Page Speed Insights,</a> ou <strong>consulte nosso time de atendimento</strong> que estará pronto para lhe orientar com as melhores práticas de configuração de suas páginas.</p>
<a id=""Acessibilidadedigital"" data-hs-anchor=""true""></a>
<h3><strong>Acessibilidade digital</strong></h3>
<p>Realizamos uma série de modificações à fim de entregar uma maior acessibilidade digital em suas páginas, garantindo um melhor posicionamento, com alguns diferenciais como:</p>
<ul>
<li>
<p>Leve mudança nas tonalidades das cores da paleta, garantindo um maior contraste;</p>
</li>
<li>
<p>Tamanho de fonte responsivo de acordo com o dispositivo e tamanho de tela;</p>
</li>
<li>
<p>Posicionamento de elementos de maneira estratégica;</p>
</li>
<li>
<p>Validação em modo de visualização noturno (<em>blue light filter</em>);</p>
</li>
</ul>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio332224782b727dd66484da93ea6ec6d3bimage.png"">
<p>Nota média de contraste das cores da paleta</p>
<a id=""experienciaotmizada"" data-hs-anchor=""true""></a>
<h3>Experiência otimizada</h3>
<p>Disposição e comportamento dos componentes de maneira contextual, garantindo:</p>
<ul>
<li>
<p>Melhor experiência para seus clientes;</p>
</li>
<li>
<p>Maior fluidez na transição entre os componentes e páginas;</p>
</li>
<li>
<p>Maior conversão em vendas, visto a experiência otimizada, navegação fluida, e informações mais claras;</p>
</li>
</ul>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio332246298bfe6522f4e4d54630c83d061ezgif.com-gif-maker+(12).gif""><a id=""barradebusca"" data-hs-anchor=""true""></a>
<h3>Barra de buscas</h3>
<p>Permita seu público buscar por centena de cursos em sua galeria.</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio332247539b1d6bc5fba910e4ca7458083ezgif.com-gif-maker+(13).gif""><a id=""Galeriadecursoscomlinkdinamico"" data-hs-anchor=""true""></a>
<h3>Galeria de cursos com link dinâmico</h3>
<p>Alguma vez você já precisou compartilhar sua galeria de cursos com alguns cursos já filtrados?</p>
<p>Ou então sentiu falta de compartilhar a galeria com uma busca realizada, por exemplo, por cursos online ou uma categoria específica?</p>
<p>Esta funcionalidade vai de encontro à este tipo de situação! A cada filtro aplicado ou busca realizada, o link se altera dinamicamente.</p>
<p>Isso permite você compartilhar um link com resultados de busca aplicados!</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio3322508476ee814ef7684879fdc7632c2ezgif.com-gif-maker+(14).gif""><a id=""paginadecursos"" data-hs-anchor=""true""></a>
<h3>Página de cursos</h3>
<p>Sua turma já se encerrou, e suas campanhas estavam direcionando para o link desta turma?</p>
<p>Compartilhou o link de uma determinada turma em vários lugares ou vários leads e a turma já se encerrou?</p>
<p>Possui mais de uma turma aberta para o mesmo curso e gostaria de dar autonomia de o seu(ua) cliente escolher pela turma que mais se aplica ao contexto dele(a)?</p>
<p>Seja qual for a necessidade, desenvolvemos uma nova página de cursos, garantindo:</p>
<ul>
<li>
<p>Escolha de uma turma a partir da página de cursos;</p>
</li>
<li>
<p>Redirecionamento automático para a página de cursos após link da turma ter expirado (turma com inscrições encerradas ou turma arquivada);</p>
</li>
<li>
<p>Mapeamento de interessados no curso (levantamento de demanda) por não ter turmas disponíveis no momento;</p>
</li>
</ul>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio332268719158754f59487d38a39200d65ezgif.com-gif-maker+(15).gif"">
<p>Se sua visita não se interessar por alguma das turmas, basta demonstrar interesse a partir da opção ""me avise"":</p>
<img class=""private-image image-plugin-component hs-image-align-none"" src=""https://f.hubspotusercontent40.net/hubfs/20984747/Knowledge%20Base%20Import/downloads.intercomcdn.comio332269151c44f344a55482a9586fb04c4ezgif.com-gif-maker+(16).gif"">
<h3>O que acontece com este lead capturado?</h3>
<p>Além de você receber um e-mail avisando de que houve um novo interessado pelo seu curso, nós também possibilitamos você saber a qualquer momento os leads interessados pelos seus cursos. Para isso, basta <strong>solicitar através do botão de chat</strong> no canto inferior direito diretamente à nosso time.</p>
<p>Estamos em busca de melhoria contínua, e gostamos de construir com nossos clientes! Obrigado por fazer parte disso!</p>
<p>Vamos juntos! 🚀</p>","Novidades","","","2022-01-14T14:37:13.353Z","PUBLISHED","false"
